airport32nDr0nDe1,0.822055,0.273028,0.136146,0.409174,3614,3587,8401,8401
airport31nDr0nDe3,6.736842,0.449536,0.462819,0.912355,9014,8500,22538,22538
airport31nDr1nDe1,0.832080,0.383340,0.221079,0.604419,6687,6638,16450,16450
airport31nDr1nDe0,0.947368,0.461845,0.148572,0.610417,5044,5028,11069,11069
airport32nDr1nDe0,1.263158,0.052777,0.028522,0.081299,850,850,1523,1523
airport31nDr0nDe2,1.393484,0.738621,0.379550,1.118171,10074,9842,26169,26169
airport31nDr0nDe1,1.107769,0.794434,0.358670,1.153104,9195,9130,23090,23090
airport32nDr0nDe2,8.932331,0.393543,0.268178,0.661721,7502,7295,18959,18959
airport32nDr0nDe3,1.593985,0.144941,0.283455,0.428396,5805,5328,12593,12593
metroplex24nDr1nDe0,0.789474,8.475221,1.473211,9.948432,20822,20676,48640,48640
airport32nDr1nDe1,8.598997,0.458507,0.259388,0.717895,6261,6219,15337,15337
metroplex24nDr0nDe1,1.729323,8.249587,3.571406,11.820993,23074,22808,60918,60918
airport33nDr1nDe0,1.368421,0.357787,0.113187,0.470974,4302,4296,9556,9556
airport33nDr0nDe3,2.796992,0.299931,0.400785,0.700716,7549,7062,18034,18034
airport33nDr1nDe1,1.243108,0.498516,0.300919,0.799435,7597,7546,18995,18995
airport33nDr0nDe1,1.443609,0.731555,0.301162,1.032717,8612,8556,21724,21724
grid14nDr0nDe3,4.428571,6.365891,15.507383,21.873274,27890,27052,71942,71942
grid1nDr1nDe0,2.210526,1.777780,0.183823,1.961603,8424,8404,15205,15205
grid19nDr0nDe2,9.250626,3.322875,4.262557,7.585432,15938,15611,39571,39571
grid20nDr0nDe1,3.375940,1.235699,0.334510,1.570209,6915,6864,15710,15710
airport33nDr0nDe2,1.889724,1.000569,0.527806,1.528375,12306,12068,32767,32767
airport35nDr0nDe3,2.067669,0.401581,0.461304,0.862885,8158,7654,19827,19827
airport34nDr1nDe1,1.160401,0.597941,0.442708,1.040649,8479,8430,21421,21421
metroplex24nDr1nDe1,6.689223,6.608919,4.222112,10.831031,19407,19211,51768,51768
grid20nDr1nDe0,1.736842,0.253223,0.034118,0.287341,1568,1568,2457,2457
airport34nDr0nDe2,1.591479,1.066093,0.510221,1.576314,13866,13612,37038,37038
airport36nDr0nDe3,2.172932,0.274420,0.289858,0.564278,6559,6090,15082,15082
metroplex25nDr1nDe0,2.052632,8.216678,1.049672,9.266350,17976,17838,41864,41864
airport34nDr0nDe1,0.686717,1.172606,0.757857,1.930463,14418,14328,36854,36854
airport36nDr0nDe2,1.508772,0.634112,0.382535,1.016647,9506,9295,24780,24780
airport36nDr1nDe0,0.631579,0.434665,0.215098,0.649763,7142,7124,16336,16336
airport36nDr1nDe1,1.253133,0.442424,0.246255,0.688679,6003,5968,14850,14850
airport36nDr0nDe1,3.939850,0.891784,0.588983,1.480767,11200,11136,28613,28613
airport34nDr0nDe3,1.258145,1.241730,0.786886,2.028616,16936,16355,45800,45800
airport35nDr0nDe1,0.854637,1.367543,0.597369,1.964912,14950,14860,38421,38421
airport34nDr1nDe0,0.526316,1.249848,0.987449,2.237297,13028,12978,30701,30701
airport35nDr1nDe0,0.473684,1.410817,0.533972,1.944789,14324,14276,34092,34092
airport35nDr1nDe1,1.305764,1.419022,0.485965,1.904987,14382,14303,37178,37178
metroplex26nDr0nDe1,2.401003,3.819598,1.713943,5.533541,11666,11545,30541,30541
metroplex25nDr0nDe1,1.370927,8.493333,3.846135,12.339468,19959,19723,52904,52904
airport37nDr0nDe3,1.699248,0.894748,0.463721,1.358469,12389,11830,32681,32681
airport35nDr0nDe2,1.142857,1.189290,2.097043,3.286333,17318,17030,46295,46295
