instance,timeLim,opt,totalTime,bestTime,nIter,optIter
grid14nDr0nDe1,30,1.478697,15.885107,11.584264,4,3
metroplex45nDr0nDe1,30,3.721805,25.228746,14.008121,5,3
metroplex53nDr0nDe3,30,6.330827,0.529889,0.110038,4,1
metroplex51nDr0nDe2,30,12.586466,4.852498,2.334863,4,2
airport51nDr0nDe3,30,3.912281,0.748637,0.109946,4,1
grid43nDr0nDe1,30,3.746867,11.684009,4.440838,4,2
airport38nDr0nDe2,30,1.523810,4.019638,0.336386,4,1
metroplex51nDr0nDe1,30,4.619048,5.669353,2.323704,4,2
airport51nDr0nDe1,30,1.147870,0.680835,0.112535,4,1
airport34nDr0nDe1,30,0.686717,11.281944,0.671954,4,1
grid11nDr0nDe2,30,8.899749,43.527750,1.019773,12,1
airport52nDr0nDe1,30,0.726817,1.299126,0.187509,4,1
grid18nDr0nDe2,30,8.190476,26.586930,0.988831,8,1
grid51nDr0nDe1,30,5.764411,1.087250,0.174970,4,1
grid46nDr0nDe2,30,6.934837,11.649897,0.688379,5,1
airport51nDr0nDe2,30,8.067669,2.380230,0.259905,4,1
grid29nDr0nDe3,30,4.125313,40.785506,2.304847,7,1
metroplex47nDr0nDe1,30,2.824265,26.547961,8.197763,5,2
airport50nDr0nDe1,30,1.781955,12.639602,0.775033,4,1
metroplex52nDr0nDe3,30,14.167920,7.532099,3.172494,4,2
metroplex45nDr0nDe3,30,6.902230,29.063746,16.498247,5,3
grid24nDr0nDe2,30,0.924812,19.849994,2.610271,4,1
grid51nDr0nDe3,30,11.593985,6.096347,4.041823,4,3
airport48nDr0nDe2,30,2.596491,10.533466,0.654665,4,1
airport45nDr0nDe1,30,0.200501,8.928441,0.829081,4,1
metroplex45nDr0nDe2,30,10.656642,34.034515,20.715562,6,4
airport47nDr0nDe1,30,0.937343,4.958165,0.376042,4,1
airport35nDr0nDe2,30,1.142857,15.911220,1.268893,4,1
metroplex56nDr0nDe1,30,4.471177,6.633662,0.790231,4,1
grid52nDr0nDe1,30,2.443609,7.658444,0.683555,4,1
grid0nDr0nDe3,30,6.408521,13.187145,1.572278,4,1
airport49nDr0nDe1,30,1.333333,10.961032,0.936829,4,1
airport52nDr0nDe3,30,2.646617,6.813493,0.546746,4,1
airport56nDr0nDe1,30,1.716792,2.984812,0.265462,4,1
airport53nDr0nDe3,30,2.571429,13.536852,1.202803,4,1
metroplex4nDr0nDe1,30,3.802005,27.540074,21.620739,5,4
grid53nDr0nDe3,30,3.092732,0.926643,0.177469,4,1
grid56nDr0nDe1,30,15.260652,1.870413,0.683507,4,2
airport45nDr0nDe3,30,0.962406,9.901873,0.834612,4,1
metroplex56nDr0nDe2,30,9.784461,12.516364,5.260878,4,2
metroplex48nDr0nDe1,30,9.684211,35.886220,35.793024,4,4
metroplex50nDr0nDe3,30,8.982456,24.587850,14.946004,5,3
airport50nDr0nDe3,30,1.804511,0.670412,0.086049,4,1
airport56nDr0nDe2,30,1.433584,1.904187,0.206121,4,1
grid52nDr0nDe3,30,3.453634,7.111998,2.404982,4,2
metroplex52nDr0nDe2,30,13.829574,23.795130,13.402543,4,2
airport45nDr0nDe2,30,0.719298,10.729193,0.855115,4,1
grid47nDr0nDe1,30,3.877193,10.916666,0.597553,5,1
metroplex58nDr0nDe1,30,5.180451,5.805832,2.296637,4,2
airport52nDr0nDe2,30,1.365915,0.792718,0.139015,4,1
airport58nDr0nDe1,30,0.726817,0.804062,0.106577,4,1
metroplex41nDr0nDe3,30,10.155388,54.851839,1.719754,5,1
grid16nDr0nDe3,30,2.824561,65.989589,1.653574,8,1
grid34nDr0nDe1,30,12.190476,21.061872,8.772834,4,2
airport4nDr0nDe1,30,0.190476,8.582515,0.829843,4,1
metroplex23nDr0nDe1,30,2.739348,95.961312,76.386275,8,5
metroplex59nDr0nDe2,30,4.230576,1.202825,0.254039,4,1
metroplex57nDr0nDe1,30,9.744361,17.420324,14.508042,5,4
grid48nDr0nDe2,30,9.789474,17.068094,8.261714,4,2
grid58nDr0nDe1,30,3.110276,3.735383,1.465752,4,2
airport41nDr0nDe3,30,1.962406,3.696359,0.375475,4,1
metroplex59nDr0nDe3,30,12.305764,3.375827,1.585140,4,2
airport48nDr0nDe1,30,1.952381,10.155306,0.773611,4,1
metroplex55nDr0nDe1,30,1.997494,25.749122,9.116087,4,2
airport59nDr0nDe3,30,1.751880,1.415804,0.221904,4,1
grid49nDr0nDe1,30,0.817043,19.242398,8.284496,4,2
airport59nDr0nDe2,30,1.676692,6.105463,0.371073,4,1
airport23nDr0nDe1,30,1.476190,6.938325,0.709539,4,1
metroplex59nDr0nDe1,30,3.809524,10.680524,1.095854,4,1
metroplex57nDr0nDe3,30,11.330827,20.528420,5.964339,5,2
grid59nDr0nDe2,30,11.571429,1.456475,0.193984,4,1
grid59nDr0nDe3,30,12.205514,4.146653,0.622940,4,1
metroplex58nDr0nDe3,30,6.335840,13.265470,13.216693,6,6
metroplex10nDr0nDe3,30,7.711779,105.594141,2.378205,6,1
metroplex60nDr0nDe2,30,10.170426,0.674404,0.128639,4,1
grid4nDr0nDe1,30,5.583960,9.901164,3.967060,4,2
airport55nDr0nDe1,30,1.754386,6.583044,0.450590,4,1
airport57nDr0nDe3,30,6.614035,2.936886,0.321957,4,1
grid52nDr0nDe2,30,3.015038,13.953589,0.671013,6,1
airport58nDr0nDe3,30,1.614035,1.965488,0.228402,4,1
metroplex56nDr0nDe3,30,9.441103,29.068801,3.624996,8,2
airport57nDr0nDe1,30,2.383459,10.510523,0.790490,4,1
grid50nDr0nDe3,30,15.355890,17.153684,2.230431,4,1
airport59nDr0nDe1,30,1.491228,4.390291,0.382968,4,1
airport56nDr0nDe3,30,2.681704,0.779980,0.123053,4,1
metroplex61nDr0nDe1,30,7.892231,1.408053,0.229167,4,1
grid57nDr0nDe3,30,12.744361,2.030497,0.891260,4,2
metroplex61nDr0nDe2,30,11.924812,1.839049,0.838060,4,2
metroplex54nDr0nDe1,30,2.426065,38.358994,12.617351,5,2
metroplex61nDr0nDe3,30,12.629073,0.840546,0.173021,4,1
grid47nDr0nDe2,30,6.145363,44.332210,1.608591,7,1
metroplex5nDr0nDe1,30,20.348371,13.371447,4.842375,7,4
airport61nDr0nDe3,30,1.107769,0.621532,0.122580,4,1
airport61nDr0nDe1,30,1.190476,2.075430,0.207148,4,1
airport61nDr0nDe2,30,0.927318,1.806198,0.184115,4,1
grid61nDr0nDe3,30,6.406015,0.893705,0.153701,4,1
grid48nDr0nDe1,30,6.511278,13.065458,5.167385,4,2
grid56nDr0nDe3,30,7.401003,4.536538,2.926350,4,3
